운영노선명,역명,승강기명,승강기 구분
,가산디지털단지(7),승강기)에스컬레이터-가산디지털단지(7) 내부 6호기,ES
,가산디지털단지(7),승강기)에스컬레이터-가산디지털단지(7) 내부 9호기,ES
,가산디지털단지(7),승강기)에스컬레이터-가산디지털단지역 4번출입구 E/S 1200형 19호기,ES
,가산디지털단지(7),승강기)에스컬레이터-가산디지털단지역 4번출입구 E/S 1200형 20호기,ES
,가산디지털단지(7),승강기)에스컬레이터-가산디지털단지역 9번출입구 E/S 1000형 21호기,ES
,가산디지털단지(7),승강기)에스컬레이터-가산디지털단지역 9번출입구 E/S 1000형 22호기,ES
,가산디지털단지(7),승강기)엘리베이터-가산디지털단지(7) 내부1,EV
,가산디지털단지(7),승강기)엘리베이터-가산디지털단지(7) 내부2,EV
,가산디지털단지(7),승강기)엘리베이터-가산디지털단지(7) 내부3,EV
,가산디지털단지(7),승강기)엘리베이터-가산디지털단지(7) 외부4,EV
,가산디지털단지(7),승강기)휠체어리프트-가산디지털단지(7) 내부 1,WL
,가산디지털단지(7),승강기)휠체어리프트-가산디지털단지(7) 내부 3,WL
,가산디지털단지(7),승강기)휠체어리프트-가산디지털단지(7) 내부 4,WL
,철산,승강기)에스컬레이터-철산 1번 출입구 외부 3호기,ES
,철산,승강기)에스컬레이터-철산 1번 출입구 외부 4호기,ES
,철산,승강기)에스컬레이터-철산 2번 출구 외부 1호기[P2410042],ES
,철산,승강기)에스컬레이터-철산 2번 출구 외부 2호기[P2410042],ES
,철산,승강기)에스컬레이터-철산 4번 출입구 외부 5호기,ES
,철산,승강기)에스컬레이터-철산 4번 출입구 외부 6호기,ES
,철산,승강기)엘리베이터-철산 내부1,EV
,철산,승강기)엘리베이터-철산 내부2,EV
,철산,승강기)엘리베이터-철산 외부3,EV
,철산,승강기)엘리베이터-철산 외부4,EV
,광명사거리,승강기)에스컬레이터-광명사거리역 9번출구 1호기,ES
,광명사거리,승강기)에스컬레이터-광명사거리역 9번출구 2호기,ES
,광명사거리,승강기)엘리베이터-광명사거리 내부 E/L 3호기,EV
,광명사거리,승강기)엘리베이터-광명사거리 내부1,EV
,광명사거리,승강기)엘리베이터-광명사거리 외부2,EV
,천왕,승강기)에스컬레이터-천왕 외부 1호기,ES
,천왕,승강기)에스컬레이터-천왕 외부 2호기,ES
,천왕,승강기)에스컬레이터-천왕 외부 3호기,ES
,천왕,승강기)에스컬레이터-천왕 외부 4호기,ES
,천왕,승강기)에스컬레이터-천왕 외부 5호기,ES
,천왕,승강기)에스컬레이터-천왕 외부 6호기,ES
,천왕,승강기)엘리베이터-천왕 내부1,EV
,천왕,승강기)엘리베이터-천왕 내부2,EV
,천왕,승강기)엘리베이터-천왕 외부3,EV
,천왕,승강기)엘리베이터-천왕 외부4,EV
,온수(7),승강기)무빙워크-온수(7) 1,MW
,온수(7),승강기)무빙워크-온수(7) 2,MW
,온수(7),승강기)에스컬레이터-온수(7) 2번 출입구 10호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 2번 출입구 9호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 5번 출입구 11호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 5번 출입구 12호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 13호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 14호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 15호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 16호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 1호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 2호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 3호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 4호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 5호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 6호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 7호기,ES
,온수(7),승강기)에스컬레이터-온수(7) 내부 8호기,ES
,온수(7),승강기)엘리베이터-온수(7) 내부1,EV
,온수(7),승강기)엘리베이터-온수(7) 내부2,EV
,온수(7),승강기)엘리베이터-온수(7) 외부3,EV
,온수(7),승강기)휠체어리프트-온수(7) 외부 5,WL
,암사역사공원,승강기)에스컬레이터-암사역사공원 1번출입구 5호기,ES
,암사역사공원,승강기)에스컬레이터-암사역사공원 1번출입구 6호기,ES
,암사역사공원,승강기)에스컬레이터-암사역사공원 2번출입구 10호기,ES
,암사역사공원,승강기)에스컬레이터-암사역사공원 2번출입구 7호기,ES
,암사역사공원,승강기)에스컬레이터-암사역사공원 2번출입구 8호기,ES
,암사역사공원,승강기)에스컬레이터-암사역사공원 2번출입구 9호기,ES
,암사역사공원,승강기)에스컬레이터-암사역사공원 3번출입구 11호기,ES
,암사역사공원,승강기)에스컬레이터-암사역사공원 3번출입구 12호기,ES
,암사역사공원,승강기)에스컬레이터-암사역사공원 내부 1호기,ES
,암사역사공원,승강기)에스컬레이터-암사역사공원 내부 2호기,ES
,암사역사공원,승강기)에스컬레이터-암사역사공원 내부 3호기,ES
,암사역사공원,승강기)에스컬레이터-암사역사공원 내부 4호기,ES
,암사역사공원,승강기)엘리베이터-암사역사공원 1번출입구 3호기,EV
,암사역사공원,승강기)엘리베이터-암사역사공원 3번출입구 4호기,EV
,암사역사공원,승강기)엘리베이터-암사역사공원 내부 1호기,EV
,암사역사공원,승강기)엘리베이터-암사역사공원 내부 2호기,EV
,암사,승강기)에스컬레이터-암사 1번 출입구 외부 1호기[P2310024],ES
,암사,승강기)에스컬레이터-암사 1번 출입구 외부 2호기[P2310024],ES
,암사,승강기)에스컬레이터-암사 4번출구 외부 800형 3호기[P2510001],ES
,암사,승강기)에스컬레이터-암사 4번출구 외부 800형 4호기[P2510001],ES
,암사,승강기)엘리베이터-암사 내부 1호기,EV
,암사,승강기)엘리베이터-암사 내부 2호기,EV
,암사,승강기)엘리베이터-암사 외부 3호기,EV
,천호(8),승강기)엘리베이터-천호(8) 내부 2호기,EV
,천호(8),승강기)엘리베이터-천호(8) 외부 1호기,EV
,강동구청,승강기)에스컬레이터-강동구청 내부 1호기,ES
,강동구청,승강기)에스컬레이터-강동구청 내부 2호기,ES
,강동구청,승강기)에스컬레이터-강동구청 내부 3호기,ES
,강동구청,승강기)에스컬레이터-강동구청 내부 4호기,ES
,강동구청,승강기)에스컬레이터-강동구청 내부 5호기,ES
,강동구청,승강기)엘리베이터-강동구청 내부 1호기,EV
,강동구청,승강기)엘리베이터-강동구청 내부 2호기,EV
,강동구청,승강기)엘리베이터-강동구청 외부 3호기,EV
,몽촌토성,승강기)에스컬레이터-몽촌토성 5번 출입구 7호기,ES
,몽촌토성,승강기)에스컬레이터-몽촌토성 5번 출입구 8호기,ES
,몽촌토성,승강기)에스컬레이터-몽촌토성 내부 1호기,ES
,몽촌토성,승강기)에스컬레이터-몽촌토성 내부 2호기,ES
,몽촌토성,승강기)에스컬레이터-몽촌토성 내부 3호기,ES
,몽촌토성,승강기)에스컬레이터-몽촌토성 내부 4호기,ES
,몽촌토성,승강기)에스컬레이터-몽촌토성 내부 5호기,ES
,몽촌토성,승강기)에스컬레이터-몽촌토성 내부 6호기,ES
,몽촌토성,승강기)엘리베이터-몽촌토성 내부 1호기,EV
,몽촌토성,승강기)엘리베이터-몽촌토성 내부 2호기,EV
,몽촌토성,승강기)엘리베이터-몽촌토성 내부 3호기,EV
,몽촌토성,승강기)엘리베이터-몽촌토성 외부 4호기,EV
,잠실(8),승강기)에스컬레이터-잠실(8) 건물측관리 14호기,ES
,잠실(8),승강기)에스컬레이터-잠실(8) 내부 1호기,ES
,잠실(8),승강기)에스컬레이터-잠실(8) 내부 2호기,ES
,잠실(8),승강기)에스컬레이터-잠실(8) 내부 3호기,ES
,잠실(8),승강기)에스컬레이터-잠실(8) 내부 4호기,ES
,잠실(8),승강기)에스컬레이터-잠실(8) 내부 5호기,ES
,잠실(8),승강기)엘리베이터-잠실(8) 내부 1호기,EV
,잠실(8),승강기)엘리베이터-잠실(8) 내부 2호기,EV
,잠실(8),승강기)엘리베이터-잠실(8) 외부 3호기,EV
,석촌(8),승강기)엘리베이터-석촌 내부 1호기,EV
,석촌(8),승강기)엘리베이터-석촌 내부 2호기,EV
,석촌(8),승강기)엘리베이터-석촌 외부 3호기,EV
,송파,승강기)에스컬레이터-송파 3번출구측 외부 1호기,ES
,송파,승강기)에스컬레이터-송파 3번출구측 외부 2호기,ES
,송파,승강기)에스컬레이터-송파 4번출구측 외부 3호기,ES
,송파,승강기)에스컬레이터-송파 4번출구측 외부 4호기,ES
,송파,승강기)엘리베이터-송파 내부 1호기,EV
,송파,승강기)엘리베이터-송파 내부 2호기,EV
,송파,승강기)엘리베이터-송파 연결통로 외부 4호기,EV
,송파,승강기)엘리베이터-송파 외부 3호기,EV
,가락시장(8),승강기)에스컬레이터-가락시장(8) 1번 출구 5호기,ES
,가락시장(8),승강기)에스컬레이터-가락시장(8) 1번 출구 6호기,ES
,가락시장(8),승강기)에스컬레이터-가락시장(8) 2번 출구 7호기,ES
,가락시장(8),승강기)에스컬레이터-가락시장(8) 2번 출구 8호기,ES
,가락시장(8),승강기)에스컬레이터-가락시장(8) 5번 출구 10호기,ES
,가락시장(8),승강기)에스컬레이터-가락시장(8) 5번 출구 9호기,ES
,가락시장(8),승강기)에스컬레이터-가락시장(8) 6번 출구 11호기,ES
,가락시장(8),승강기)에스컬레이터-가락시장(8) 6번 출구 12호기,ES
,가락시장(8),승강기)에스컬레이터-가락시장(8) 내부 1호기,ES
,가락시장(8),승강기)에스컬레이터-가락시장(8) 내부 2호기,ES
,가락시장(8),승강기)에스컬레이터-가락시장(8) 내부 3호기,ES
,가락시장(8),승강기)에스컬레이터-가락시장(8) 내부 4호기,ES
,가락시장(8),승강기)엘리베이터-가락시장(8) 내부 1호기,EV
,가락시장(8),승강기)엘리베이터-가락시장(8) 내부 2호기,EV
,가락시장(8),승강기)엘리베이터-가락시장(8) 내부 3호기,EV
,가락시장(8),승강기)엘리베이터-가락시장(8) 내부 4호기,EV
,가락시장(8),승강기)엘리베이터-가락시장(8) 외부 5호기,EV
,가락시장(8),승강기)엘리베이터-가락시장(8) 외부 6호기,EV
,문정,승강기)에스컬레이터-문정 2번 출입구 외부 1호기,ES
,문정,승강기)에스컬레이터-문정 2번 출입구 외부 2호기,ES
,문정,승강기)에스컬레이터-문정 3번 출입구 외부 3호기,ES
,문정,승강기)에스컬레이터-문정 3번 출입구 외부 4호기,ES
,문정,승강기)에스컬레이터-문정 내부 5호기,ES
,문정,승강기)에스컬레이터-문정 내부 6호기,ES
,문정,승강기)에스컬레이터-문정 외부 4번 출입구 7호기,ES
,문정,승강기)에스컬레이터-문정 외부 4번 출입구 8호기,ES
,문정,승강기)엘리베이터-문정 4번 출입구 외부 4호기,EV
,문정,승강기)엘리베이터-문정 내부 1호기,EV
,문정,승강기)엘리베이터-문정 내부 2호기,EV
,문정,승강기)엘리베이터-문정 외부 3호기,EV
,장지,승강기)에스컬레이터-장지 3번 출입구 5호기,ES
,장지,승강기)에스컬레이터-장지 3번 출입구 6호기,ES
,장지,승강기)에스컬레이터-장지 내부 1호기,ES
,장지,승강기)에스컬레이터-장지 내부 2호기,ES
,장지,승강기)에스컬레이터-장지 내부 3호기,ES
,장지,승강기)에스컬레이터-장지 내부 4호기,ES
,장지,승강기)에스컬레이터-장지역 1번 출입구 7호기,ES
,장지,승강기)에스컬레이터-장지역 1번 출입구 8호기,ES
,장지,승강기)엘리베이터-장지 내부 1호기,EV
,장지,승강기)엘리베이터-장지 내부 2호기,EV
,장지,승강기)엘리베이터-장지 외부 3호기,EV
,장지,승강기)엘리베이터-장지 외부 4호기,EV
,복정(8),승강기)에스컬레이터-복정(8) 1-1번 출입구 4호기,ES
,복정(8),승강기)에스컬레이터-복정(8) 1-1번 출입구 5호기,ES
,복정(8),승강기)에스컬레이터-복정(8) 2번 출입구 2호기,ES
,복정(8),승강기)에스컬레이터-복정(8) 2번 출입구 3호기,ES
,복정(8),승강기)에스컬레이터-복정(8) 내부 1호기,ES
,복정(8),승강기)엘리베이터-복정(8) 내부 1호기,EV
,복정(8),승강기)엘리베이터_복정(8)역 1번출구 E/L 2호기,EV
,산성,승강기)에스컬레이터-산성 2번 출입구 12호기,ES
,산성,승강기)에스컬레이터-산성 2번 출입구 13호기,ES
,산성,승강기)에스컬레이터-산성 내부 1200형 10호기,ES
,산성,승강기)에스컬레이터-산성 내부 1200형 11호기,ES
,산성,승강기)에스컬레이터-산성 내부 1200형 1호기,ES
,산성,승강기)에스컬레이터-산성 내부 1200형 2호기,ES
,산성,승강기)에스컬레이터-산성 내부 1200형 3호기,ES
,산성,승강기)에스컬레이터-산성 내부 1200형 4호기,ES
,산성,승강기)에스컬레이터-산성 내부 1200형 5호기,ES
,산성,승강기)에스컬레이터-산성 내부 1200형 6호기,ES
,산성,승강기)에스컬레이터-산성 내부 1200형 7호기,ES
,산성,승강기)에스컬레이터-산성 내부 1200형 8호기,ES
,산성,승강기)에스컬레이터-산성 내부 1200형 9호기,ES
,산성,승강기)엘리베이터-산성 내부 1호기,EV
,산성,승강기)엘리베이터-산성 내부 2호기,EV
,산성,승강기)엘리베이터-산성 외부 4호기,EV
,산성,승강기)엘리베이터-산성(8) 경사형 내부 3호기,EV
,남한산성입구,승강기)에스컬레이터-남한산성입구 1번 출입구 외부 1호기,ES
,남한산성입구,승강기)에스컬레이터-남한산성입구 1번 출입구 외부 2호기,ES
,남한산성입구,승강기)에스컬레이터-남한산성입구 내부 3호기,ES
,남한산성입구,승강기)에스컬레이터-남한산성입구 내부 4호기,ES
,남한산성입구,승강기)엘리베이터-남한산성입구 내부 1호기,EV
,남한산성입구,승강기)엘리베이터-남한산성입구 외부 2호기,EV
,단대오거리,승강기)에스컬레이터-단대오거리 1번 출입구 외부 1호기,ES
,단대오거리,승강기)에스컬레이터-단대오거리 1번 출입구 외부 2호기,ES
,단대오거리,승강기)에스컬레이터-단대오거리 3번 출입구 외부 5호기,ES
,단대오거리,승강기)에스컬레이터-단대오거리 3번 출입구 외부 6호기,ES
,단대오거리,승강기)에스컬레이터-단대오거리 내부 3호기,ES
,단대오거리,승강기)에스컬레이터-단대오거리 내부 4호기,ES
,단대오거리,승강기)엘리베이터-단대오거리 내부 1호기,EV
,단대오거리,승강기)엘리베이터-단대오거리 내부 2호기,EV
,단대오거리,승강기)엘리베이터-단대오거리 외부 3호기,EV
,신흥,승강기)엘리베이터-신흥 내부 1호기,EV
